ID,question,short_answers
3375,Answer the question concisely with only the answer: world cup goals scoring record in one tournament? Answer:,13
19256,Answer the question concisely with only the answer: who played clause in a series of unfortunate events? Answer:,Louis Haynes
20936,Answer the question concisely with only the answer: which way is toll on tappan zee bridge? Answer:,Eastbound / southbound
47738,Answer the question concisely with only the answer: what were the goals of japan during ww2? Answer:,"To cripple the U.S. Pacific fleet, Capture oil fields in the Dutch East Indies, And expand the outer reaches of the Japanese Empire to create a formidable defensive perimeter around newly acquired territory"
6046,Answer the question concisely with only the answer: how many seasons are there to the last man on earth? Answer:,Fourth season
19675,Answer the question concisely with only the answer: what part of france is disneyland paris in? Answer:,"In Marne - la - Valley, A new town located 32 km (20 mi) east of the center of Paris"
1129,Answer the question concisely with only the answer: what piece do you need to win in chess? Answer:,king
44349,Answer the question concisely with only the answer: who was the movie we were soldiers about? Answer:,The Battle of Ia Drag
77929,Answer the question concisely with only the answer: when did lynyrd skynyrd open for the who? Answer:,1973
76500,Answer the question concisely with only the answer: what is the function of mitochondrion in a plant cell? Answer:,"Cellular energy, signaling, Cellular differentiation, Cell death, Cell cycle, Cell growth"
71028,Answer the question concisely with only the answer: what was germany's main goal in the battle of the atlantic? Answer:,To stem the flow of merchant shipping that enabled Britain to keep fighting
43378,Answer the question concisely with only the answer: orange is the new black cast transgender actress? Answer:,Laverne Cox
58540,Answer the question concisely with only the answer: jim croce time in a bottle release date? Answer:,1972
84837,Answer the question concisely with only the answer: where did the story of peter pan come from? Answer:,J.M. Barrie
37645,Answer the question concisely with only the answer: when was ferris bueller's day off made? Answer:,1986
85891,Answer the question concisely with only the answer: where is the pearl fishing done in india? Answer:,"A coastal area of southern India, Extending along the Commander Coast from Tutoring to Comoran"
43583,Answer the question concisely with only the answer: when did subaru outback switch to timing chain? Answer:,September 2010
5708,Answer the question concisely with only the answer: why the koeberg power plant was built in the western cape? Answer:,More economical
20878,Answer the question concisely with only the answer: bahubali the beginning box office collection in china? Answer:,"US $540,000 on its opening weekend, Total of CN ¥ .49 million (₹ .78 crore)"
69142,Answer the question concisely with only the answer: who wrote the lyrics to dark side of the moon? Answer:,Roger Waters
5823,Answer the question concisely with only the answer: who sang the song jim dandy to the rescue? Answer:,Lavern Baker
5485,Answer the question concisely with only the answer: how many article at present in indian constitution? Answer:,448
54374,Answer the question concisely with only the answer: when does the 40 days of lent begin and end? Answer:,"Begins on Ash Wednesday and ends approximately six weeks later, Before Easter Sunday"
65386,Answer the question concisely with only the answer: when does the i feel pretty movie come out? Answer:,"April 20, 2018"
38995,Answer the question concisely with only the answer: who is holding a knife in the last supper? Answer:,Peter
22343,Answer the question concisely with only the answer: what was the intent of the northern expedition? Answer:,To reunify China
85688,Answer the question concisely with only the answer: where was tin pan alley in new york city? Answer:,West 28th Street
42186,Answer the question concisely with only the answer: sam smith songs you say i'm crazy? Answer:,I'm Not the Only One
22054,Answer the question concisely with only the answer: who did the congress send to london as a minister in 1784? Answer:,"Benjamin Franklin, John Jay, Henry Laurens, John Adams"
36649,Answer the question concisely with only the answer: who is the postmaster general of the united states? Answer:,Megan Brennan
